-71, 110, -402
-163, 146, -378
-202, 181, -322
-187, 192, -298
-191, 146, -196
-224, 52, -89
-224, 52, -89
-330, -18, -44
-569, -82, 22
-770, -162, 122
-1070, -196, 203
-1371, -149, 318
-1503, -227, -188
-1505, -29, -270
-1867, 46, -169
-1998, 100, 174
-1998, 30, 688
-1998, 103, 567
-1998, 144, 653
-1998, 144, 653
-1998, 76, 873
-1998, 48, 965
-1874, -73, 986
-1617, -206, 819
-1406, -244, 701
-1274, -276, 714
-1241, -395, 783
-1179, -516, 1005
-936, -459, 996
-725, -364, 864
-596, -407, 846
-444, -354, 845
-318, -255, 741
-190, -142, 641
-102, -7, 401
-102, -7, 401
-148, 43, 22
-75, 114, -103
-128, 70, -118
-203, 93, -333
-296, 144, -350
-311, 168, -421
-308, 174, -345
-308, 174, -345
-316, 151, -247
-376, 85, -131
-505, 20, -112
-697, -60, 25
-911, -110, 207
-1159, -112, 205
-1316, -21, 344
-1565, -93, -152
-1503, 53, 9
-1503, 53, 9
-1561, 334, 231
-1971, 185, 446
-1986, 43, 762
-1783, 65, 372
-1808, 153, 376
-1998, -4, 660
-1998, 18, 1049
-1998, -209, 1252
-1998, -391, 1022
-1913, -295, 1103
-1647, -419, 1156
-1386, -589, 1036
-1121, -521, 927
-994, -538, 991
-859, -645, 1084
-554, -486, 966
-358, -398, 804
-210, -355, 678
-210, -355, 678
-107, -183, 583
-83, -78, 471
-80, 13, 340
-23, 153, 118
-81, 131, 11
-81, 131, 11
-158, 162, -68
-212, 172, -126
-278, 179, -246
-316, 177, -141
-400, 156, -152
-436, 190, -130
-494, 139, -98
-474, 51, -158
-530, -43, -204
-530, -43, -204
-796, -149, -74
-1111, -232, 14
-1370, -219, 63
-1568, -226, -96
-1590, -133, -185
-1746, 131, 95
-1852, 456, 664
-1998, 218, 795
-1974, 0, 621
-1926, 33, 289
-1998, 151, 660
-1998, 105, 1202
-1998, -210, 1289
-1993, -301, 1032
-1814, -337, 876
-1612, -385, 795
-1412, -421, 904
-1227, -491, 984
-1026, -482, 1115
-807, -529, 955
-590, -419, 818
-590, -419, 818
-412, -358, 716
-232, -232, 673
-78, -128, 653
17, -64, 460
50, 20, 103
22, 98, -81
22, 98, -81
-51, 136, -18
-123, 138, -100
-141, 137, -266
-187, 137, -375
-248, 117, -336
-318, 115, -229
-318, 115, -229
-373, 104, -140
-408, 80, -145
-447, 50, -79
-717, -20, 135
-1007, -91, 272
-1337, -61, 281
-1669, 168, 752
-1788, 16, 422
-1668, 179, 229
-1690, 482, 80
-1690, 482, 80
-1995, 196, 457
-1998, 139, 1106
-1998, 86, 1038
-1998, 155, 728
-1998, 53, 1019
-1987, -133, 1160
-1724, -215, 1095
-1426, -200, 965
-1288, -326, 872
-1208, -508, 959
-1059, -555, 1006
-846, -490, 1039
-641, -419, 898
-454, -429, 904
-311, -362, 748
-196, -231, 607
-129, -105, 569
-53, 1, 367
-53, 1, 367
54, 68, -41
71, 90, -173
6, 148, -95
6, 148, -95
-138, 184, -31
-248, 162, -100
-244, 165, -225
-289, 163, -191
-363, 120, -50
-501, 73, 167
-501, 73, 167
-735, -6, 332
-950, -101, 234
-1259, -92, 100
-1454, -22, 43
-1541, 25, 135
-1701, -169, -154
-1606, 56, 2
-1606, 56, 2
-1606, 379, 208
-1868, 197, 492
-1860, 14, 686
-1759, 25, 217
-1996, 21, 433
-1998, 37, 1087
-1998, -47, 1528
-1998, -271, 1305
-1746, -363, 984
-1443, -370, 814
-1286, -351, 937
-1234, -416, 1160
-1067, -533, 1229
-815, -604, 1136
-602, -447, 857
-486, -357, 766
-486, -357, 766
-400, -334, 834
-244, -194, 838
-96, -74, 670
-14, 10, 381
-36, 73, 130
-15, 83, 71
-15, 83, 71
-46, 114, 15
-127, 135, -65
-192, 168, -183
-179, 152, -316
-238, 164, -353
-238, 164, -353
-336, 192, -211
-398, 184, -41
-429, 140, 32
-561, 57, -140
-938, -17, -211
-1232, -56, 40
-1266, -76, 290
-1317, -64, 200
-1493, -103, -62
-1486, 137, 107
-1486, 137, 107
-1876, 308, 329
-1998, 24, 814
-1998, -26, 1074
-1998, 144, 869
-1998, 3, 915
-1998, -119, 784
-1857, -169, 820
-1598, -161, 904
-1380, -165, 931
-1263, -221, 945
-1231, -288, 955
-1084, -248, 996
-895, -199, 1049
-700, -182, 1081
-571, -196, 1029
-456, -161, 894
-257, -90, 709
-107, -24, 543
-107, -24, 543
-3, 14, 434
-1, -23, 284
19, 10, 72
19, 10, 72
10, 80, -124
-24, 126, -95
-135, 127, -100
-176, 143, -71
-213, 146, -152
-213, 146, -152
-273, 143, -152
-340, 146, -38
-431, 111, 102
-570, 69, 122
-719, -13, 99
-981, -84, 145
-1343, -148, 237
-1761, -149, 184
-1912, -157, -317
-1714, 103, -229
-1864, 340, 100
-1998, 289, 644
-1998, 289, 644
-1998, 97, 857
-1992, 251, 500
-1893, 119, 363
-1900, 31, 380
-1981, 33, 657
-1979, -100, 988
-1789, -180, 1038
-1639, -187, 920
-1562, -206, 981
-1471, -281, 1104
-1286, -395, 1135
-1145, -458, 1049
-973, -553, 1008
-679, -436, 879
-516, -396, 858
-426, -399, 827
-243, -295, 743
-39, -136, 462
-11, 47, -8
-11, 47, -8
-98, 7, -9
-122, 4, 13
-122, 4, 13
-130, 55, -152
-199, 109, -292
-176, 162, -324
-184, 175, -305
-288, 174, -229
-409, 106, -102
-566, 17, -31
-566, 17, -31
-801, 76, 88
-1013, 26, -274
-1192, -127, 67
-1445, -188, 79
-1527, -15, 81
-1468, 135, -220
-1558, 158, 150
-1640, 550, 520
-1640, 550, 520
-1734, 206, 545
-1713, 62, 408
-1959, 33, 223
-1998, 185, 500
-1998, 88, 1284
-1998, -35, 1369
-1907, -135, 964
-1577, -121, 802
-1438, -248, 819
-1349, -289, 906
-1262, -352, 971
-1124, -397, 1013
-980, -505, 986
-724, -391, 757
-521, -336, 702
-427, -317, 666
-253, -188, 632
-129, -108, 526
-129, -108, 526
-15, -46, 314
28, 16, 12
11, 30, -112
-27, 38, -162
-27, 38, -162
-21, 61, -259
-17, 85, -281
-119, 100, -172
-290, 98, -69
-292, 117, 30
-300, 85, 124
-300, 85, 124
-452, -23, 128
-746, -119, 69
-1172, -123, 161
-1434, -82, 233
-1752, -41, 30
-1956, -76, -335
-1998, 103, -96
-1998, 552, 346
-1998, 279, 908
-1998, 279, 908
-1998, 123, 798
-1998, 72, 532
-1998, 18, 643
-1998, -68, 854
-1976, -162, 1031
-1679, -274, 948
-1435, -416, 876
-1280, -517, 783
-1131, -442, 723
-1052, -402, 871
-919, -497, 1032
-648, -545, 932
-411, -351, 744
-336, -254, 800
-289, -273, 862
-188, -189, 667
-43, 8, 348
-43, 8, 348
53, 170, -24
-21, 93, -72
-20, 64, -119
-20, 64, -119
-109, 86, -223
-176, 121, -245
-228, 160, -328
-248, 182, -287
-275, 168, -179
-301, 118, -59
-348, 15, -30
-348, 15, -30
-609, -103, 56
-1048, -143, 159
-1258, -79, 194
-1389, -36, 310
-1680, -223, -155
-1746, -50, 30
-1998, 380, 476
-1998, 288, 936
-1998, 46, 974
-1998, -7, 685
-1998, 34, 533
-1998, 34, 533
-1998, -29, 791
-1960, -114, 1006
-1674, -208, 964
-1380, -272, 745
-1237, -266, 723
-1201, -331, 818
-1136, -455, 891
-874, -454, 842
-651, -308, 810
-581, -321, 879
-453, -241, 839
-286, -158, 744
-172, -119, 649
-120, -50, 488
-67, 23, 245
-67, 23, 245
-38, 51, 82
-44, 47, -24
-88, 66, -148
-88, 66, -148
-126, 88, -277
-150, 118, -325
-205, 130, -282
-297, 104, -217
-338, 61, -120
-444, -27, -50
-742, -95, -14
-1162, -186, -13
-1605, -297, -36
-1826, -222, 329
-1935, -155, -29
-1928, -99, -73
-1928, -99, -73
-1847, 419, 391
-1998, 226, 626
-1998, -53, 897
-1998, -62, 768
-1998, 15, 946
-1998, -104, 1157
-1886, -112, 1058
-1528, -151, 941
-1273, -317, 890
-1087, -477, 912
-916, -396, 926
-840, -332, 982
-733, -384, 1033
-554, -423, 946
-374, -325, 776
-258, -232, 536
-242, -215, 557
-165, -108, 396
-59, 144, 117
-59, 144, 117
-135, 160, -69
-129, 118, -109
-94, 127, -232
-120, 117, -305
-212, 136, -336
-279, 161, -359
-256, 98, -306
-256, 98, -306
-379, -23, -193
-712, -58, 129
-947, -22, -167
-1078, -130, 187
-1417, -247, 167
-1617, -66, 251
-1626, -20, -389
-1532, 95, 404
-1744, 327, 312
-1998, 16, 550
-1998, 34, 944
-1998, 316, 977
-1998, 316, 977
-1998, 103, 1161
-1998, -66, 1074
-1802, -108, 868
-1436, -57, 714
-1352, -213, 674
-1301, -322, 871
-1188, -327, 1041
-1065, -303, 1035
-798, -301, 976
-574, -319, 867
-447, -250, 722
-349, -269, 856
-254, -233, 771
-144, -160, 611
11, 13, 239
-6, 114, -90
-6, 114, -90
-92, 50, -71
-121, 31, -103
-140, 38, -184
-231, 42, -223
-290, 89, -294
-290, 89, -294
-291, 106, -260
-323, 108, -109
-418, 73, 100
-527, 50, 166
-612, -10, 75
-725, -91, 107
-725, -91, 107
-993, -198, 139
-1397, -224, 384
-1725, -348, 132
-1867, -130, 138
-1996, 72, 340
-1998, 75, 705
-1998, 11, 1152
-1998, 47, 944
-1998, 81, 705
-1998, -16, 864
-1850, -179, 882
-1571, -196, 893
-1344, -172, 849
-1210, -227, 738
-1102, -332, 702
-1039, -441, 827
-1013, -441, 841
-1013, -441, 756
-778, -303, 756
-718, -358, 830
-645, -388, 935
-464, -330, 835
-283, -255, 690
-86, -124, 449
-93, -92, 289
-159, -54, 233
-188, 52, 156
-212, 116, 103
-212, 116, 103
-202, 168, -14
-223, 198, -203
-244, 176, -285
-283, 141, -333
-290, 131, -308
-279, 94, -240
-286, 17, -194
-451, -108, -83
-869, -150, -205
-1369, -285, 218
-1619, -288, 703
-1722, -123, 611
-1722, -123, 611
-1908, 8, 190
-1993, 714, 951
-1998, 433, 1098
-1998, 147, 946
-1998, 173, 780
-1998, 89, 973
-1998, 80, 1331
-1891, -18, 1262
-1510, -87, 1017
-1239, -181, 904
-1226, -360, 890
-1179, -418, 1001
-1101, -411, 1076
-969, -464, 1072
-775, -497, 1014
-600, -394, 785
-427, -347, 720
-388, -303, 721
-327, -199, 692
-293, -129, 562
-93, 27, 283
-93, 27, 283
24, 165, -9
-54, 93, 9
-54, 93, 9
-100, 120, -37
-71, 177, -201
-60, 201, -315
-70, 187, -404
-87, 165, -346
-87, 165, -346
-110, 86, -199
-190, -10, -14
-388, -58, 153
-545, -81, 250
-822, -65, 323
-1229, -55, 312
-1730, -24, 273
-1940, -25, 279
-1940, -25, 279
-1998, 115, 479
-1998, 490, 766
-1998, 233, 526
-1998, 151, 819
-1998, 68, 798
-1998, -7, 974
-1998, -60, 937
-1913, -25, 996
-1606, -185, 949
-1429, -392, 861
-1272, -327, 862
-1195, -206, 953
-1095, -256, 1029
-968, -384, 1156
-714, -396, 1052
-444, -221, 739
-355, -143, 715
-305, -189, 773
-305, -189, 773
-152, -165, 719
15, 12, 453
5, 87, 31
-11, 47, -88
-11, 47, -88
15, 67, -97
-3, 94, -61
-90, 125, -172
-90, 125, -172
-112, 187, -259
-166, 173, -394
-155, 174, -314
-218, 113, -178
-335, 51, -1
-528, -36, 135
-870, -120, 190
-1128, -26, 302
-1279, -62, 42
-1279, -62, 42
-1568, -183, 268
-1821, -89, 23
-1742, 109, 27
-1804, 400, 420
-1998, 180, 884
-1998, 63, 1027
-1998, 210, 961
-1998, 87, 809
-1998, 4, 933
-1998, 4, 933
-1841, -87, 998
-1580, -167, 891
-1368, -229, 819
-1273, -250, 820
-1221, -350, 896
-1090, -408, 934
-898, -353, 869
-717, -293, 868
-555, -261, 917
-413, -187, 833
-297, -111, 709
-188, -88, 537
-77, -16, 305
-77, -16, 305
-33, 35, 66
-47, 25, 48
-124, 14, -81
-98, 107, -332
-98, 107, -332
-131, 118, -305
-149, 125, -316
-247, 120, -267
-369, 104, -208
-393, 134, -148
-358, 168, -50
-438, 154, 42
-603, 118, 121
-917, 71, 232
-917, 71, 232
-1181, 78, 396
-1488, -27, 224
-1692, 0, 223
-1806, 152, 173
-1885, 339, 321
-1998, 245, 442
-1998, 92, 765
-1998, 92, 765
-1998, 237, 1030
-1998, 375, 1066
-1998, 133, 1112
-1838, -66, 941
-1498, -80, 770
-1305, -20, 766
-1326, -159, 905
-1285, -279, 1024
-1096, -368, 1000
-854, -296, 802
-743, -295, 705
-676, -284, 810
-519, -199, 902
-332, -126, 790
-186, -89, 561
-164, -40, 333
-205, 5, 202
-205, 5, 202
-233, 50, 112
-164, 115, -68
-73, 149, -156
-81, 182, -384
-81, 182, -384
-56, 212, -338
-140, 194, -408
-201, 189, -327
-216, 228, -245
-233, 216, -60
-382, 169, 131
-615, 123, 278
-1040, 63, 385
-1503, 42, 351
-1503, 42, 351
-1714, 68, 216
-1727, 15, -31
-1556, 235, 51
-1751, 398, 286
-1998, 391, 704
-1998, 156, 1172
-1998, 229, 1179
-1998, 375, 983
-1991, 85, 904
-1804, -83, 840
-1804, -83, 840
-1628, -159, 860
-1544, -148, 936
-1420, -188, 1009
-1271, -306, 993
-1101, -432, 965
-901, -336, 845
-763, -268, 804
-574, -269, 913
-349, -196, 970
-213, -136, 840
-41, -59, 561
25, 8, 260
20, 25, 47
20, 25, 47
3, 42, -88
3, 42, -88
-20, 82, -167
-79, 118, -196
-186, 149, -224
-236, 190, -263
-227, 236, -213
-264, 221, -150
-286, 140, -76
-286, 140, -76
-413, 98, 27
-616, 55, 82
-829, -10, 150
-1166, -105, 165
-1503, -66, 128
-1700, -8, -166
-1675, 132, -218
-1689, 307, 169
-1689, 307, 169
-1975, 516, 518
-1998, 414, 711
-1998, 247, 971
-1998, 384, 974
-1998, 218, 883
-1879, 145, 940
-1813, 29, 840
-1796, -109, 1017
-1662, -210, 1156
-1461, -221, 1192
-1249, -247, 1133
-1041, -337, 1058
-860, -438, 942
-771, -593, 833
-591, -420, 724
-456, -365, 819
-344, -365, 772
-194, -284, 615
-43, -143, 375
-43, -143, 375
-42, -6, 44
-91, 27, -51
-68, 56, -28
-115, 57, -84
-115, 57, -84
-203, 96, -179
-289, 143, -282
-330, 149, -369
-343, 143, -283
-358, 147, -96
-396, 120, -52
-504, 106, -114
-690, 83, 15
-690, 83, 15
-1110, -5, 135
-1530, -12, 386
-1819, -94, 170
-1868, 203, 485
-1997, 387, 873
-1998, 184, 753
-1998, -156, 661
-1998, -21, 654
-1998, -18, 962
-1998, -18, 962
-1998, -74, 1107
-1903, -215, 967
-1594, -370, 874
-1424, -405, 879
-1246, -362, 904
-1095, -405, 896
-995, -508, 1022
-774, -534, 1003
-503, -335, 776
-407, -267, 668
-343, -256, 729
-160, -170, 660
1, -72, 480
-33, 31, 147
-33, 31, 147
-154, 51, -126
-122, 114, -286
-70, 145, -305
-128, 93, -301
-264, 97, -361
-350, 163, -481
-282, 223, -422
-186, 193, -174
-186, 193, -174
-226, 131, 4
-479, 80, 10
-901, 73, 34
-1253, 111, 86
-1537, 120, 401
-1717, -131, 60
-1717, -131, 60
-1681, 181, 136
-1914, 386, 457
-1998, 301, 572
-1998, 36, 1127
-1998, 63, 1316
-1998, 170, 1011
-1993, 32, 891
-1798, -177, 894
-1570, -270, 997
-1318, -240, 995
-1191, -305, 923
-1076, -433, 925
-890, -448, 812
-692, -286, 759
-617, -239, 817
-466, -182, 906
-303, -95, 810
-303, -95, 810
-175, -22, 522
-84, 102, 327
-29, 140, 188
11, 122, 32
11, 122, 32
0, 148, -130
-4, 168, -241
-40, 162, -266
-124, 147, -247
-254, 141, -205
-363, 153, -182
-363, 153, -182
-311, 88, -200
-373, -64, -205
-620, -126, -134
-915, -168, 61
-1321, -159, 162
-1637, -100, 560
-1810, -184, 279
-1790, 35, 5
-1978, 208, 298
-1998, 349, 732
-1998, 90, 1036
-1998, -28, 903
-1998, -28, 903
-1998, 35, 776
-1998, -13, 780
-1872, -33, 924
-1664, -106, 997
-1496, -208, 935
-1288, -245, 875
-1173, -274, 850
-1079, -353, 883
-885, -344, 902
-667, -231, 867
-500, -214, 875
-394, -223, 849
-249, -170, 710
-138, -115, 500
-46, 35, 209
-46, 35, 209
-25, 78, 81
-30, 44, 111
-86, 50, 32
-86, 50, 32
-123, 98, -154
-124, 121, -288
-156, 116, -331
-214, 125, -333
-292, 117, -218
-337, 83, -141
-410, 31, -66
-410, 31, -66
-540, -33, 33
-860, -112, 153
-1316, -136, 230
-1532, -46, 403
-1664, -82, 111
-1647, -34, 164
-1607, 276, 429
-1959, 228, 289
-1998, 81, 721
-1998, 81, 721
-1998, 151, 1013
-1998, 318, 1302
-1998, 167, 1231
-1994, 11, 1077
-1763, 14, 1076
-1535, -35, 1054
-1414, -194, 1063
-1246, -290, 1109
-1069, -317, 1077
-935, -334, 1036
-767, -403, 1067
-513, -353, 915
-360, -277, 802
-242, -297, 802
-143, -210, 733
-36, -153, 536
54, 7, 181
54, 7, 181
15, 138, -217
-49, 136, -167
-172, 70, -101
-246, 104, -133
-273, 140, -251
-293, 144, -319
-293, 144, -319
-313, 155, -252
-357, 133, -144
-385, 62, -123
-485, 0, -107
-719, -32, 47
-931, -29, 185
-1156, -1, 176
-1428, 62, 321
-1428, 62, 321
-1704, -44, -2
-1668, 199, 335
-1957, 495, 600
-1998, 195, 905
-1998, 156, 1110
-1998, 228, 1014
-1998, 83, 998
-1998, -183, 1028
-1778, -251, 878
-1454, -264, 735
-1369, -274, 765
-1279, -363, 918
-1140, -446, 1026
-896, -444, 983
-658, -328, 864
-509, -254, 868
-399, -194, 869
-258, -124, 838
-258, -124, 838
-132, -94, 733
-56, -12, 455
-4, 79, 141
35, 132, -53
68, 178, -104
68, 178, -104
-1, 172, -139
-98, 177, -230
-106, 232, -424
-102, 220, -321
-122, 224, -300
-268, 180, -125
-460, 138, 36
-460, 138, 36
-587, 96, 79
-641, 11, 71
-962, -77, 97
-1235, -42, 97
-1235, -42, 97
-1434, 13, 192
-1673, -141, 29
-1762, 93, 42
-1970, 352, 307
-1998, 314, 609
-1998, 85, 1072
-1998, 59, 913
-1998, 200, 712
-1998, 146, 933
-1990, -88, 1165
-1990, -88, 1165
-1738, -240, 1123
-1227, -226, 871
-1227, -226, 871
-1088, -352, 817
-913, -381, 940
-717, -292, 1049
-528, -274, 1023
-337, -256, 859
-206, -150, 682
-53, -55, 628
50, 56, 441
55, 133, 177
29, 126, 62
29, 126, 62
90, 198, -70
165, 252, -158
116, 259, -266
116, 259, -266
-8, 264, -193
-148, 245, -201
-198, 202, -147
-172, 119, -70
-190, -45, 10
-502, -248, 56
-1161, -337, 251
-1502, -202, 272
-1858, -223, 251
-1998, 109, 579
-1998, 109, 579
-1998, 172, -78
-1998, 603, 93
-1998, 851, 993
-1998, 271, 871
-1998, 80, 840
-1998, 218, 638
-1963, 251, 723
-1816, 5, 1149
-1572, -199, 1107
-1252, -140, 889
-1089, -129, 833
-1173, -272, 1010
-1159, -339, 1255
-806, -303, 1280
-501, -266, 1073
-342, -242, 825
-241, -259, 853
-85, -235, 817
-85, -235, 817
43, -173, 574
112, -37, 223
44, 56, 12
-37, 61, -25
-37, 61, -25
-82, 88, -98
-146, 108, -293
-131, 105, -346
-205, 95, -313
-273, 103, -260
-235, 99, -202
-235, 99, -202
-175, 39, -74
-369, -81, 0
-871, -171, 190
-1240, -125, 365
-1342, -55, 432
-1817, 18, 494
-1998, -38, 0
-1998, -38, 0
-1998, 177, 355
-1998, 606, 527
-1998, 279, 626
-1998, 161, 1040
-1998, 224, 1050
-1998, 97, 730
-1841, -73, 763
-1590, -177, 662
-1434, -126, 741
-1352, -231, 789
-1151, -298, 768
-939, -328, 820
-752, -326, 790
-615, -278, 854
-436, -220, 878
-256, -147, 818
-256, -147, 818
-101, -71, 648
39, -51, 367
59, -8, 168
39, 78, 153
39, 78, 153
-12, 104, 112
-83, 88, 43
-141, 88, -223
-171, 121, -222
-171, 121, -222
-240, 127, -187
-319, 111, -134
-387, 65, -45
-467, 30, -66
-592, -34, -74
-869, -110, 96
-1192, -97, 352
-1430, -31, 340
-1650, 77, 120
-1650, 77, 120
-1794, 29, -233
-1860, 45, 71
-1901, 531, 686
-1998, 264, 647
-1998, 31, 811
-1920, 170, 495
-1980, 145, 523
-1998, 42, 1054
-1998, -91, 1280
-1819, -135, 1125
-1455, -155, 889
-1311, -181, 836
-1265, -302, 943
-1072, -341, 1039
-834, -305, 1067
-619, -305, 926
-619, -305, 926
-453, -304, 883
-348, -227, 875
-212, -125, 862
-105, -98, 681
40, 39, 243
21, 123, -76
-23, 100, -109
-23, 100, -109
11, 117, -118
-18, 87, -143
-122, 51, -379
-124, 81, -518
-47, 100, -477
-13, 91, -230
-13, 91, -230
-177, 19, 34
-472, -43, 218
-830, -98, 358
-1176, -59, 426
-1395, 88, 456
-1695, 135, 454
-1695, 135, 454
-1935, 17, -5
-1941, 84, -7
-1930, 607, 533
-1998, 365, 640
-1998, 97, 1134
-1998, 265, 881
-1998, 285, 637
-1982, 67, 845
-1777, -133, 939
-1543, -201, 920
-1407, -319, 961
-1185, -366, 772
-1185, -366, 772
-1008, -373, 810
-826, -404, 853
-680, -361, 915
-543, -315, 939
-334, -264, 783
-151, -153, 654
2, -53, 345
45, 23, 124
-41, 77, 1
-41, 77, 1
-64, 106, -100
-132, 120, -158
-149, 98, -306
-262, 100, -344
-262, 100, -344
-319, 144, -284
-336, 143, -107
-694, 66, 54
-977, 50, 149
-1074, 103, 281
-1142, 74, 221
-1157, 62, 96
-1157, 62, 96
-1259, 72, -85
-1333, 116, -130
-1225, -42, -307
-1051, 74, -142
-1349, 278, -46
-1961, 58, 376
-1998, -36, 847
-1998, 213, 847
-1998, 286, 797
-1998, 120, 869
-1994, -72, 886
-1793, -112, 857
-1793, -112, 857
-1562, -127, 955
-1348, -161, 927
-1088, -262, 971
-825, -287, 901
-610, -279, 988
-444, -287, 871
-325, -230, 800
-259, -148, 824
-157, -85, 697
-24, -19, 360
-18, -13, 71
-57, 4, -144
-57, 4, -144
-110, 26, -226
-182, 24, -261
-197, 66, -359
-226, 120, -304
-303, 160, -273
-291, 148, -207
-291, 148, -207
-266, 62, -134
-432, -29, -59
-740, -117, 89
-978, -74, 300
-1057, 34, 371
-1264, 69, 343
-1556, 58, 224
-1600, 55, 142
-1600, 55, 142
-1712, 572, 653
-1998, 322, 627
-1998, 168, 953
-1989, 336, 485
-1998, 258, 585
-1998, 120, 1119
-1998, 82, 1305
-1948, -41, 1017
-1662, -160, 918
-1406, -242, 783
-1252, -227, 782
-1220, -201, 896
-1214, -313, 1212
-984, -393, 1149
-695, -304, 987
-472, -273, 750
-311, -223, 686
-178, -147, 666
-14, -30, 600
-14, -30, 600
36, -3, 435
95, 27, 180
111, 62, -41
111, 62, -41
105, 104, -177
42, 138, -192
-6, 174, -258
-11, 205, -338
-69, 187, -205
-69, 187, -205
-140, 146, -138
-185, 116, -68
-326, 78, 48
-562, 44, 228
-860, 14, 431
-860, 14, 431
-1097, 62, 494
-1570, 142, 558
-1984, 127, 712
-1862, -12, -52
-1912, 303, 106
-1998, 506, 840
-1998, 365, 920
-1998, 53, 976
-1998, 169, 959
-1998, 116, 974
-1998, 116, 974
-1872, -25, 865
-1574, -102, 831
-1400, -202, 958
-1210, -282, 999
-1073, -367, 920
-831, -334, 921
-624, -252, 882
-516, -227, 922
-325, -118, 917
-160, 1, 834
-32, 41, 614
39, 54, 328
39, 54, 328
47, 69, 90
26, 94, -2
26, 94, -2
2, 118, -94
-49, 121, -271
-111, 151, -301
-111, 151, -301
-167, 205, -315
-211, 195, -217
-229, 88, -206
-423, -12, -193
-746, -37, -190
-908, 3, -61
-968, 65, 140
-1076, -7, 252
-1076, -7, 252
-1218, -39, 102
-1535, -99, -234
-1762, 60, 191
-1943, 364, 982
-1998, 283, 680
-1998, -39, 650
-1998, 27, 676
-1998, 138, 913
-1998, 57, 1015
-1912, -141, 1043
-1545, -206, 893
-1293, -224, 909
-1152, -158, 834
-1083, -307, 928
-819, -281, 959
-638, -296, 883
-638, -296, 883
-518, -301, 755
-464, -204, 706
-383, -169, 703
-159, -63, 571
-31, 59, 292
-40, 64, 65
-27, 83, -70
-27, 83, -70
12, 101, -134
-26, 91, -167
-86, 76, -239
-134, 97, -315
-134, 97, -315
-145, 153, -245
-171, 148, -111
-277, 78, -5
-493, 3, 31
-650, -46, -16
-650, -46, -16
-854, -90, -69
-1187, -103, 26
-1497, -156, 140
-1869, -171, -218
-1838, -31, -107
-1936, 503, 723
-1998, 259, 997
-1998, 7, 1204
-1998, 177, 983
-1998, 35, 744
-1978, -238, 776
-1685, -283, 946
-1397, -254, 874
-1241, -326, 785
-1145, -355, 803
-1083, -421, 931
-894, -465, 943
-664, -378, 775
-664, -378, 775
-538, -324, 709
-439, -322, 810
-316, -207, 686
-129, -101, 538
7, 31, 326
20, 147, -69
-50, 122, -87
-50, 122, -87
-50, 143, -30
-92, 150, -89
-131, 162, -250
-154, 190, -377
-165, 182, -329
-180, 168, -176
-240, 85, -29
-240, 85, -29
-418, -31, 24
-720, -141, -69
-879, -238, -82
-987, -196, 68
-1321, -93, 442
-1589, -157, 51
-1477, 73, 23
-1477, 73, 23
-1662, 159, 270
-1995, 235, 556
-1998, 22, 1136
-1998, 122, 1052
-1998, 114, 795
-1998, -13, 637
-1911, -125, 792
-1580, -128, 828
-1364, -194, 812
-1296, -292, 836
-1210, -376, 872
-1070, -449, 899
-880, -453, 893
-699, -361, 862
-546, -324, 879
-445, -273, 798
-278, -158, 639
-278, -158, 639
-90, -57, 500
-17, 85, 237
-77, 112, 75
-140, 129, 0
-140, 129, 0
-152, 141, -214
-133, 137, -285
-178, 137, -342
-226, 155, -393
-272, 170, -402
-267, 113, -373
-236, 62, -225
-376, -1, -56
-657, -41, -37
-657, -41, -37
-1171, -57, 16
-1370, -110, 339
-1257, -39, 445
-1412, -58, -134
-1351, 91, -112
-1480, 276, 231
-1942, 174, 412
-1998, 69, 1013
-1998, 126, 1124
-1998, 285, 834
-1998, 57, 854
-1998, -106, 983
-1810, -185, 941
-1547, -159, 857
-1426, -277, 881
-1426, -277, 881
-1201, -371, 870
-1026, -338, 819
-859, -390, 808
-646, -335, 874
-471, -281, 898
-292, -170, 780
-104, -66, 685
-7, 3, 480
71, 78, 226
71, 78, 226
34, 95, 22
-49, 108, -126
-111, 148, -303
-160, 147, -361
-166, 119, -355
-166, 119, -355
-226, 103, -386
-255, 114, -397
-185, 112, -274
-199, 50, -74
-391, -48, 25
-672, -88, 92
-1032, -162, 55
-1421, -227, 266
-1635, -98, 539
-1635, -98, 539
-1960, 14, 579
-1998, 328, 518
-1998, 590, 695
-1998, 221, 1213
-1998, 166, 1477
-1998, 192, 918
-1854, 109, 759
-1622, -83, 950
-1476, -157, 1023
-1400, -125, 1157
-1322, -293, 1122
-1135, -464, 1005
-878, -408, 812
-730, -455, 765
-552, -403, 761
-411, -335, 805
-339, -248, 792
-222, -164, 659
-58, 0, 308
-58, 0, 308
38, 169, -15
-31, 152, 28
-74, 175, 33
-74, 175, 33
-89, 217, -232
-95, 254, -300
-133, 248, -305
-209, 261, -254
-319, 211, -219
-332, 109, -210
-357, -64, -245
-648, -190, -137
-648, -190, -137
-978, -188, 106
-1124, -64, 140
-1129, 12, 143
-1262, -142, -114
-1332, -8, 170
-1704, 121, 359
-1995, 389, 854
-1998, 168, 1280
-1998, 56, 1122
-1998, 48, 659
-1998, -14, 685
-1998, -243, 951
-1962, -318, 1000
-1667, -350, 967
-1429, -423, 870
-1275, -486, 782
-1005, -424, 827
-816, -427, 934
-573, -360, 907
-363, -255, 878
-363, -255, 878
-155, -111, 789
-70, 19, 710
